lesson_no,question_no,type,question,correct_letters,correct_answers,option_a,option_b,option_c,option_d
"5","26","single","Người lao động mong muốn điều gì trong công việc?","A","A.Môi trường làm việc tốt và có cơ hội phát triển tài năng","A.Môi trường làm việc tốt và có cơ hội phát triển tài năng","B.Không cần người lãnh đạo giỏi","C.Làm việc trong môi trường cạnh tranh căng thẳng","D.Thu nhập thấp để ổn định"
"5","27","single","Tiêu chuẩn nào sau đây thuộc về yếu tố thế chất của người lao động?","B","B.Dáng mạo, cách ăn nói","A.Điềm đạm, nóng tỉnh","B.Dáng mạo, cách ăn nói","C.Nghiệp vụ, chuyên môn","D.Sự thông minh, sáng tạo"
"5","28","single","Vì sao đánh giá cán bộ quản lý theo đặc điểm cá nhân và phẩm chất công tác thường mang tính hình thức?","C","C.Vì người đánh giá cố gắng xếp hạng sao cho ít ảnh hưởng đến quyền lợi cấp dưới","A.Vì việc đánh giá được thực hiện công bằng và chính xác","B.Vì cấp dưới không được tham gia vào quá trình đánh giá","C.Vì người đánh giá cố gắng xếp hạng sao cho ít ảnh hưởng đến quyền lợi cấp dưới","D.Vì người đánh giá quá tập trung vào kết quả công việc"
"5","29","single","Đố i với công việc và điều kiện làm việc, công nhân viên đòi hỏi nơi nhà quản trị, ngoại trừ ?","B","B.Được thừa nhận trong công việc","A.Một việc làm an toàn","B.Được thừa nhận trong công việc","C.Được cảm thấy mình quan trọng và cần thiết","D.Có điều kiện phát triển tài năng"
"5","30","single","Đặc điểm nguồn nhân lực ở Việt Nam hiện nay là:","C","C.Quy mô lớn, chất lượng chưa cao, đang từ ng bước cải thiện","A.Quy mô lớn, trình độ cao","B.Quy mô nhỏ, trình độ cao","C.Quy mô lớn, chất lượng chưa cao, đang từ ng bước cải thiện","D.Quy mô lớn, chất lượng cao nhưng đang giảm sút"
"6","1","single","Liệt kê các kỹ năng cần thiết của một người lãnh đạo hiệu quả?","A","A.Kỹ năng chẩn đoán, thích ứng, giao tiếp.","A.Kỹ năng chẩn đoán, thích ứng, giao tiếp.","B.Kỹ năng phân tích, phân loại, ủy thác công việc.","C.Kỹ năng lập kế hoạch, tổ chức, kiểm soát.","D.Kỹ năng giao tiếp, kiểm tra, đánh giá."
"6","2","single","Xác định yếu tố quan trọng của kỹ năng thích ứng ở nhà lãnh đạo?","C","C.Điều chỉnh hành vi và nguồn lực linh hoạt.","A.Kiểm tra và điều chỉnh các hoạt động tổ chức.","B.Đánh giá yếu tố nội bộ và bên ngoài tổ chức.","C.Điều chỉnh hành vi và nguồn lực linh hoạt.","D.Truyền đạt thông tin rõ ràng và hiệu quả."
"6","3","single","Xác định vai trò của kỹ năng giao tiếp trong hoạt động lãnh đạo?","B","B.Tạo động lực, truyền cảm hứng, giải quyết xung đột và xây dựng mối quan hệ tích cực.","A.Điều chỉnh linh hoạt hành vi để thích ứng với các hoàn cảnh mới.","B.Tạo động lực, truyền cảm hứng, giải quyết xung đột và xây dựng mối quan hệ tích cực.","C.Giúp nhận diện các yếu tố bên trong và bên ngoài tổ chức.","D.Phân tích và hiểu rõ tình huống hiện tại của tổ chức."
"6","4","single","Diễn giải sự khác biệt giữa kỹ năng thích ứng và kỹ năng giao tiếp? A.Kỹ năng thích ứng chỉ cần trong khủng hoảng, còn kỹ năng giao tiếp cần thiết hàng ngày.","C","tiếp tập trung vào việc xây dựng lòng tin.","B.Kỹ năng thích ứng giúp điều chỉnh hành vi, còn kỹ năng giao tiếp giúp giải quyết xung đột.","C.Kỹ năng thích ứng giúp tổ chức đối phó với thay đổi, còn kỹ năng giao","tiếp tập trung vào việc xây dựng lòng tin.","D.Kỹ năng thích ứng tập trung vào tương lai, còn kỹ năng giao tiếp giúp tổ chức nhìn nhận quá khứ."
"6","5","single","Diễn giải quan điểm của thuyết Y về sự tự giác và cam kết trong công việc của con người?","C","C.Con người chủ động và tự giác nếu họ cảm thấy cam kết với mục tiêu.","A.Con người cần bị ép buộc và giám sát để thực hiện công việc.","B.Sáng tạo và trách nhiệm chỉ xuất hiện ở một số ít người trong tổ chức.","C.Con người chủ động và tự giác nếu họ cảm thấy cam kết với mục tiêu.","D.Con người thường có xu hướng trốn tránh trách nhiệm và thích an phận."
"6","6","single","Chỉ ra sự khác biệt giữa ""nhân tố thúc đẩy"" và ""nhân tố duy trì"" theo lý thuyết của Herzberg, và chỉ ra yếu tố thuộc nhóm nhân tố thúc đấy?","C","C.Sự thăng tiến và sự thách thức trong công việc.","A.Môi trường làm việc và sự an toàn lao động.","B.Tiền lương và chính sách tổ chức.","C.Sự thăng tiến và sự thách thức trong công việc.","D.Điều kiện làm việc và kiểm soát nội bộ."
"6","7","single","Làm rõ việc tôn trọng nhân cách con người lại giữ vai trò quan trọng trong quản lý tổ chức?","B","B.Vì nhân cách con người là yếu tố cần được đối xử bình đẳng và tôn trọng.","A.Vì điều đó giúp đạt được mục tiêu tổ chức nhanh hơn.","B.Vì nhân cách con người là yếu tố cần được đối xử bình đẳng và tôn trọng.","C.Vì không tôn trọng nhân cách con người sẽ gây mâu thuẫn nội bộ.","D.Vì các biện pháp xúc phạm nhân cách thường dẫn đến sự phản kháng."
"6","8","single","Nhận diện một năng lực quan trọng của người lãnh đạo theo nghiên cứu của Warren Bennis?","B","B.Quản lý bằng uy tín","A.Quản lý bằng sự chú ý","B.Quản lý bằng uy tín","C.Quản lý bằng ý nghĩa","D.Quản lý bằng gương mẫu"
"6","9","single","Chỉ ra những phẩm chất cốt lõi giúp phân biệt một nhà lãnh đạo hiệu quả là gì?","B","B.Khả năng thích ứng với thay đổi và tính quyết đoán.","A.Khả năng giao phó toàn bộ trách nhiệm cho cấp dưới.","B.Khả năng thích ứng với thay đổi và tính quyết đoán.","C.Khả năng kiểm soát tuyệt đối nhóm làm việc.","D.Khả năng tránh căng thẳng và áp lực trong mọi tình huống."
"6","10","single","Giải thích vai trò của ""quản lý bằng sự chú ý"" trong việc tạo sự gắn kết đội nhóm là gì?","B","B.Kỹ năng truyền đạt mục tiêu và ý nghĩa công việc để tạo sự gắn kết.","A.Khả năng kiểm soát và điều hành nhóm từ xa.","B.Kỹ năng truyền đạt mục tiêu và ý nghĩa công việc để tạo sự gắn kết.","C.Khả năng sử dụng quyền lực để đạt mục tiêu nhanh chóng.","D.Kỹ năng xử lý xung đột giữa các thành viên trong nhóm."
"6","11","single","Làm rõ lý do vì sao việc thiếu tầm nhìn chiến lược là một trong những sai lầm nghiêm trọng của nhà lãnh đạo? A.Vì đánh giá nhân sự dựa trên cảm tính thay vì năng lực thực tế","C","rõ ràng","B.Vì khuyến khích sự tự do quá mức trong công việc, làm giảm sự kiểm soát","C.Vì không có khả năng xác định tầm nhìn dài hạn và định hướng tương lai","rõ ràng","D.Vì phụ thuộc quá nhiều vào cấp dưới trong việc ra quyết định chiến lược"
"6","12","single","Mô tả phong cách lãnh đạo phù hợp để quản lý nhân viên có năng lực nhưng thiếu động lực làm việc?","C","C.Tham gia và tăng cường hỗ trợ.","A.Giảng giải và làm rõ trách nhiệm.","B.Ra lệnh, chỉ đạo trực tiếp.","C.Tham gia và tăng cường hỗ trợ.","D.Giao phó toàn bộ công việc và quan sát."
"6","13","single","Giải thích lý do tại sao nhân viên ở mức độ sẵn sàng R1 cần phong cách lãnh đạo ra lệnh và giám sát chặt chẽ?","D","D.Ra lệnh và giám sát chặt chẽ.","A.Giao phó toàn bộ công việc và tự xử lý.","B.Tạo điều kiện và hướng dẫn nhẹ nhàng.","C.Tham gia và hỗ trợ trong các quyết định.","D.Ra lệnh và giám sát chặt chẽ."
"6","14","single","Với vai trò là quản lý trực tiếp của một tập thể nhân viên trẻ, thiếu kinh nghiệm và thường xuyên bị động trong công việc, Anh/Chị nên chọn phong cách lãnh đạo nào để chứng minh khả năng đạt hiệu quả tối ưu?","C","C.Lãnh đạo độc tài","A.Lãnh đạo dân chủ","B.Lãnh đạo tham gia","C.Lãnh đạo độc tài","D.Lãnh đạo tự do"
"6","15","single","Anh/Chị là trưởng phòng nhân sự. Một nhân viên có năng lực nhưng thường xuyên tỏ ra không hài lòng với điều kiện làm việc và chính sách công ty. Theo lý thuyết hai yếu tố của Frederich Herzberg, anh/chị nên áp dụng biện pháp nào để giải quyết vấn đề này?","B","B.Tăng lương và cải thiện điều kiện làm việc cho nhân viên","A.Không can thiệp vì vấn đề này không ảnh hưởng đến hiệu suất công việc","B.Tăng lương và cải thiện điều kiện làm việc cho nhân viên","C.Tăng cường động lực bằng cách giao thêm nhiệm vụ thách thức và có trách nhiệm cao hơn","D.Khuyến khích nhân viên tự đề xuất giải pháp cải thiện môi trường làm việc"
"6","16","single","Nhắc lại sự khác biệt chính giữa khái niệm lãnh đạo và quản lý? A.Lãnh đạo chỉ xảy ra trong các tổ chức chính thức.","D","D.Lãnh đạo là khái niệm rộng hơn, còn quản lý mang tính đặc thù về mục tiêu tổ chức","B.Lãnh đạo liên quan đến kế hoạch dài hạn, còn quản lý liên quan đến hành","động ngắn hạn.","C.Lãnh đạo tập trung vào tổ chức, còn quản lý tập trung vào con người.","D.Lãnh đạo là khái niệm rộng hơn, còn quản lý mang tính đặc thù về mục tiêu tổ chức"
"6","17","single","Chỉ ra đặc điểm nổi bật của nhu cầu tự thể hiện trong tháp nhu cầu của Maslow?","B","B.Mong muốn phát huy tối đa tiềm năng cá nhân.","A.Khát vọng đạt được sự công nhận từ cộng đồng.","B.Mong muốn phát huy tối đa tiềm năng cá nhân.","C.Nhu cầu cơ bản về ăn uống và an toàn.","D.Cần có mối quan hệ tốt trong cộng đồng làm việc."
"6","18","single","So sánh điều kiện cần thiết trong thuyết Y để con người phát huy trách nhiệm với các điều kiện khác?","C","C.Được giao nhiệm vụ rõ ràng kèm với cam kết mục tiêu.","A.Được giảm bớt khối lượng công việc.","B.Được tự do thực hiện mà không có bất kỳ quy tắc nào.","C.Được giao nhiệm vụ rõ ràng kèm với cam kết mục tiêu.","D.Bị kiểm tra và đánh giá thường xuyên từ bên ngoài."
"6","19","single","Phân biệt phong cách lãnh đạo dân chủ với các phong cách lãnh đạo khác dựa trên đặc điểm chính của nó?","A","A.Tham khảo ý kiến cấp dưới và khuyến khích sự tham gia của họ.","A.Tham khảo ý kiến cấp dưới và khuyến khích sự tham gia của họ.","B.Tự quyết định mọi vấn đề và không chia sẻ quyền hạn.","C.Tập trung sử dụng quyền lực để giải quyết công việc.","D.Thả lỏng hoàn toàn và không tham gia vào các quyết định quan trọng."
"6","20","single","Xác định phong cách lãnh đạo nào phù hợp nhất để đáp ứng nhu cầu đào tạo của người trẻ tuổi và thiếu kinh nghiệm?","D","D.Lãnh đạo độc tài","A.Lãnh đạo tự do","B.Lãnh đạo dân chủ","C.Lãnh đạo theo nhóm","D.Lãnh đạo độc tài"
"6","21","single","Chỉ ra phong cách lãnh đạo phù hợp nhất cho một tập thể giàu tinh thần hợp tác và sáng tạo?","D","D.Lãnh đạo dân chủ","A.Lãnh đạo độc tài","B.Lãnh đạo tự do","C.Lãnh đạo quyết đoán","D.Lãnh đạo dân chủ"
"6","22","single","Tóm tắt đặc điểm chính của phong cách lãnh đạo độc tài trong các tình huống khẩn cấp như sự cố kỹ thuật nghiêm trọng? A.Độc tài để đưa ra quyết định nhanh chóng, tập trung vào giải quyết vấn đề","A","tức thời","tức thời","B.Kết hợp linh hoạt giữa việc chỉ đạo quyết đoán và tham khảo ý kiến khi cần thiết","C.Dân chủ để thảo luận và đạt được đồng thuận trước khi hành động","D.Tự do để nhân viên tự lựa chọn phương pháp phù hợp với tình huống"
"6","23","single","Tìm ra hậu quả nếu nhà lãnh đạo thiếu kỹ năng giao tiếp?","B","B.Đội ngũ không hiểu rõ mục tiêu chung.","A.Tạo động lực và truyền cảm hứng tốt hơn.","B.Đội ngũ không hiểu rõ mục tiêu chung.","C.Tận dụng cơ hội phát triển tốt hơn.","D.Hiệu quả hoạt động tổ chức tăng cao."
"6","24","single","Làm rõ tác động khi cơ hội hoàn thành mục tiêu trong lý thuyết thúc đẩy theo hy vọng gần như không tồn tại là gì?","C","C.Cơ hội để hoàn thành mục tiêu là bằng hoặc gần bằng 0.","A.Mức độ cam kết với mục tiêu tỷ lệ nghịch với hy vọng thành công.","B.Mục tiêu được đề ra không mang lại giá trị cá nhân nào.","C.Cơ hội để hoàn thành mục tiêu là bằng hoặc gần bằng 0.","D.Mục tiêu không rõ ràng và giá trị của nó không đáng kể."
"6","25","single","Giải thích lý do thuyết X của McGregor cho rằng con người thường cần bị giám sát để làm việc?","A","A.Vì họ vốn không thích làm việc và luôn tìm cách trốn tránh trách nhiệm.","A.Vì họ vốn không thích làm việc và luôn tìm cách trốn tránh trách nhiệm.","B.Vì họ không có khả năng tự đặt ra mục tiêu công việc.","C.Vì họ cần người khác hướng dẫn từng bước trong công việc.","D.Vì công việc thường không mang lại lợi ích cá nhân."
"6","26","single","Mô tả tầm quan trọng của việc nhận diện các vai trò khác nhau của con người trong tổ chức?","D","D.Mỗi con người là một thể duy nhất với nhu cầu và tiềm năng khác nhau.","A.Vai trò của con người bị giới hạn trong khuôn khổ công việc được giao.","B.Các vai trò của con người trong tổ chức luôn giống nhau.","C.Con người trong tổ chức không bị ảnh hưởng bởi các vai trò xã hội khác.","D.Mỗi con người là một thể duy nhất với nhu cầu và tiềm năng khác nhau."
"6","27","single","Nhận diện yếu tố nào KHÔNG phải là đặc điểm của một người lãnh đạo hiệu quả?","D","D.Quá tập trung vào thành công cá nhân","A.Khả năng hợp tác và đáng tin cậy","B.Tính quyết đoán trong các tình huống áp lực","C.Khả năng chịu đựng áp lực","D.Quá tập trung vào thành công cá nhân"
"6","28","single","Giải thích tại sao con người trong tổ chức nên được xem xét như một cá nhân có tính duy nhất, với các nhu cầu và tham vọng khác nhau ? A.Vì mỗi các nhân có tính duy nhất, nhu cầu và tham vọng khác nhau, cần","A","được lãnh đạo thấu hiểu và tạo động lực phú hợp","được lãnh đạo thấu hiểu và tạo động lực phú hợp","B.Vì tổ chức cần tạo môi trường làm việc đồng nhất để đáp ứng nhu cầu vai trò của từng thành viên","C.Vì tổ chức chỉ nên tập trung vào mục tiêu chung mà không chú ý đến sự khác biệt cá nhân","D.Vì mỗi cá nhân đều có vai trò riêng biệt, cần được tổ chức điều chỉnh linh hoạt để phát huy năng lực"
"6","29","single","Theo lý thuyết thúc đẩy theo hy vọng, điều gì xảy ra khi một cá nhân nhận thấy khả năng đạt được mục tiêu là cực kỳ thấp?","B","B.Họ có xu hướng từ bỏ mục tiêu hoặc giảm cam kết với nó.","A.Họ sẽ tăng cường nỗ lực để bù đắp cho cơ hội thành công thấp.","B.Họ có xu hướng từ bỏ mục tiêu hoặc giảm cam kết với nó.","C.Họ sẽ duy trì cam kết với mục tiêu bất chấp tỷ lệ thành công thấp.","D.Họ sẽ đặt thêm nhiều mục tiêu khác để bù đắp."
"6","30","single","Trong lý thuyết thúc đẩy theo hy vọng, yếu tố nào có thể làm giảm mức độ cam kết của cá nhân đối với mục tiêu?","A","A.Mục tiêu không mang lại giá trị cá nhân hoặc ý nghĩa thực tiễn.","A.Mục tiêu không mang lại giá trị cá nhân hoặc ý nghĩa thực tiễn.","B.Mục tiêu có độ khó cao nhưng vẫn có cơ hội đạt được.","C.Cá nhân có niềm tin mạnh mẽ rằng họ có thể đạt được mục tiêu.","D.Mục tiêu được xác định rõ ràng và có tính thách thức."
"7","1","single","Chứng minh tầm quan trọng của việc đo lường kết quả chính xác trong công tác kiểm tra?","B","B.Đo lường chính xác giúp đánh giá đúng hiệu quả hoạt động và phát hiện sai lầm","A.Đảm bảo chi phí đo lường được giảm thiểu tối đa trong tổ chức","B.Đo lường chính xác giúp đánh giá đúng hiệu quả hoạt động và phát hiện sai lầm","C.Cung cấp dữ liệu ngắn hạn thay vì tập trung vào mục tiêu dài hạn","D.Tăng khả năng sáng tạo và đổi mới trong quá trình kiểm tra"
"7","2","single","Mô tả bản chất của hệ thống kiểm tra phản hồi?","C","C.Cung cấp thông tin để lập kế hoạch hiệu quả hơn và cải thiện động lực làm việc","A.Tập trung và đo lường chi phí để cải thiện năng suất lao động","B.Đánh giá kết quả thực tế so với tiêu chuẩn định sẵn để ngăn ngừa sai lệch","C.Cung cấp thông tin để lập kế hoạch hiệu quả hơn và cải thiện động lực làm việc","D.Giám sát đầu vào để kiểm tra hiệu quả các yếu tố đầu ra"
"7","3","single","Làm rõ ý nghĩa của việc xây dựng tiêu chuẩn trong quá trình kiểm tra?","C","C.Giúp xác định rõ mục tiêu và so sánh kết quả được với mong đợi","A.Phát triển các kỹ năng lãnh đạo của nhà quản lý","B.Đảm bảo nhân viên tuân thủ các nguyên tắc và quy trình chặt chẽ","C.Giúp xác định rõ mục tiêu và so sánh kết quả được với mong đợi","D.Giảm thiểu sai sót thông qua các biện pháp đo lường định tính"
"7","4","single","Anh/chị được giao nhiệm vụ xây dựng một hệ thống hiệu quả cho doanh nghiệp. Hệ thống này cần tân thủ yêu cầu nào sau đây?","C","C.Dựa vào tiêu chuẩn khách quan, rõ ràng và phù hợp với mục tiêu","A.Thiết kế hệ thống kiểm tra nghặt nghèo cho tất cả nhân viên","B.Chỉ tập trung vào giai đoạn cuối cùng của các hoạt động","C.Dựa vào tiêu chuẩn khách quan, rõ ràng và phù hợp với mục tiêu","D.Áp dụng cùng một phương pháp kiểm tra cho tất cả các bộ phận"
"7","5","single","Kiểm tra tài chính nhằm mục đích chính nào sau đây?","C","C.Giảm bớt chi phí và tận dụng nguồn lực tài chính để đạt thuận lợi","A.Tăng chi phí để nâng cao hiệu quả hoạt động","B.Tăng cường quản lý nhân viên kế toán","C.Giảm bớt chi phí và tận dụng nguồn lực tài chính để đạt thuận lợi","D.Phân tích chi tiết ngân sách chi tiêu cá nhân"
"7","6","single","Giải thích vai trò chính của ngân sách trong kiểm tra tài chính?","A","A.Định hướng hoạt động, phân bổ và kiểm soát nguồn lực","A.Định hướng hoạt động, phân bổ và kiểm soát nguồn lực","B.Tăng cường giám sát trực tiếp từng cá nhân","C.Đảm bảo sự hài lòng của cổ đông","D.Dự đoán các xu hướng thay đổi của thị trường"
"7","7","single","Chứng minh tầm quan trọng của ngân sách chi tiêu đối với các mục tiêu chiến lược dài hạn?","A","A.Đảm bảo nguồn vốn cho đầu tư cơ sở hạ tầng và tài sản dài hạn","A.Đảm bảo nguồn vốn cho đầu tư cơ sở hạ tầng và tài sản dài hạn","B.Đưa ra tiêu chuẩn cho phân bố nguồn lực hàng ngày","C.Giúp tổ chức dự đoán chi phí vận hành trong ngắn hạn","D.Theo dõi hiệu quả hoạt động cảu dự án hiện tại"
"7","8","single","Làm rõ mục đính của phân tích bảng quyết toán trong kiểm tra tài chính?","A","A.Cung cấp thông tin để kiểm soát khả năng quy đổi tài sản thành tiền mặt","A.Cung cấp thông tin để kiểm soát khả năng quy đổi tài sản thành tiền mặt","B.So sánh hiệu suất giữa các daonh nghiệp trong cùng ngành","C.Xác định hiệu quả hoạt động kinh doanh trong từng giai đoạn","D.Đánh giá khả năng tài chính dài hạn của tổ chức"
"7","9","single","Anh/chị muốn đánh giá khả năng thanh toán của doanh nghiệp để đảm bảo rằng các tài sản có thể được chuyển đổi thành tiền mặt nhằm thanh toán các khoản nợ. Anh/chị sẽ áp dụng phương pháp nào dưới đây?","B","B.Phân tích khả năng thanh toán bằng tỷ lệ","A.Lập ngân sách doanh thu chi tiết","B.Phân tích khả năng thanh toán bằng tỷ lệ","C.Phân tích bảng kế toán thu nhập","D.Kiểm tra ngân sách chi phí"
"7","10","single","Nhận diện điểm đặc trưng của phương pháp kiểm tra liên tục là gì?","D","D.Diễn ra thường xuyên ở mọi cấp, mọi khâu và nội dung toàn diện","A.Chỉ tập trung vào mục tiêu ngắn hạn","B.Dựa vào báo cáo và phân tích các yếu tố chính","C.Thực hiện định ký theo kế hoạch","D.Diễn ra thường xuyên ở mọi cấp, mọi khâu và nội dung toàn diện"
"7","11","single","Phân biệt kiểm tra định kỳ và kiểm tra liên tục trong công tác quản trị?","D","D.Kiểm tra định kỳ thực hiện theo kế hoạch định sẵn, còn kiểm tra liên tục diễn ra mọi lúc với nội dung toàn diện","A.Kiểm tra định kỳ chỉ dành cho quản trị viên cấp cao, còn kiểm tra liên tục áp dụng cho mọi cấp bậc","B.Kiểm tra định kỳ chủ yếu thông tin qua báo cáo, còn kiểm tra liên tục chỉ dựa vào trục quan","C.Kiểm tra định tính chỉ tập trung vào mục tiêu ngắn, còn kiểm tra liên tục tập trung vào mục tiêu dài hạn","D.Kiểm tra định kỳ thực hiện theo kế hoạch định sẵn, còn kiểm tra liên tục diễn ra mọi lúc với nội dung toàn diện"
"7","12","single","Mô tả ưu điểm của kiểm tra bằng mục tiêu và kết quả so với kiểm tra định ký và kiểm tra liên tục?","B","B.Nội dung kiểm tra sát với mục tiêu ngắn hạn, dễ dàng đánh giá và điều chỉnh sai lệch kịp thời","A.Chỉ áp dụng hiệu quả cho các dự án quy mô lớn và phức tạp","B.Nội dung kiểm tra sát với mục tiêu ngắn hạn, dễ dàng đánh giá và điều chỉnh sai lệch kịp thời","C.Tập trung vào các yếu tố định tính hơn định lượng","D.Giúp đánh giá toàn diện các yếu tố trong tổ chức mà không cần đo lường"
"7","13","single","Giải thích các phương pháp PERT hỗ trợ quản trị trong việc tối ưu hóa tiến đọ công việc? A.PERT chủ yếu đánh giá chi phí thay vì tiến độ","B","C.PERT giúp xác định mốc thời gian quan trọng và phát hiện các khâu yếu tố điều chỉnh","B.PERT phù hợp nhất cho các tổ chức nhỏ không có hệ thống quản lý phức tạp","C.PERT giúp xác định mốc thời gian quan trọng và phát hiện các khâu yếu tố điều chỉnh","D.PERT tập trung vào việc phân bổ nguồn lực tối ưu hơn các phương pháp","khác"
"7","14","single","Chứng minh tại sao kiểm tra liên tục có vai trò quan trọng trong việc cung cấp thông tin quản trị? A.Tập trung vào việc đánh giả định kỳ để giảm thiểu sai sót lâu dài.","B","C.Cung cấp thông tin bổ sung và đo lường mức độ thành thạo trong công việc của nhân viên.","B.Loại bỏ hoàn toàn sự cần thiết của các hình thức kiểm tra khác.","C.Cung cấp thông tin bổ sung và đo lường mức độ thành thạo trong công việc của nhân viên.","D.Giúp quản trị viên cấp trên kiểm tra khả năng quản lý tài chính của cấp","dưới."
"7","15","single","Trong quá trình kiểm tra hoạt động của bộ phận sản xuất, anh/chị nhận thấy các số liệu thống kê không phản ánh đầy đủ tình hình thực tế. Anh/Chị nên thực hiện kiểm tra bằng phương pháp nào để có thông tin chính xác hơn?","A","A.Kiểm tra trực tiếp tại hiện trường sản xuất","A.Kiểm tra trực tiếp tại hiện trường sản xuất","B.Tập trung vào việc kiểm tra các kế hoạch ngắn hạn","C.Kiểm tra qua báo cáo và phân tích","D.Sử dụng biểu đồ Gantt để theo dõi tiến độ"
"7","16","single","Xác định vai trò quan trọng nhất của công tác kiểm tra trong quản trị?","D","D.Đảm bảo các sai lệch được điều chỉnh kịp thời và hiệu quả.","A.Giúp nhân viên nâng cao kỹ năng lập kế hoạch.","B.Xây dựng các biểu mẫu bảo cáo thích hợp cho tổ chức.","C.Phát triển các công cụ đo lường phức tạp.","D.Đảm bảo các sai lệch được điều chỉnh kịp thời và hiệu quả."
"7","17","single","So sánh giữa tiêu chuẩn định lượng và tiêu chuẩn định tính trong kiểm tra?","B","B.Tiêu chuẩn định lượng dễ đo lường, còn tiêu chuẩn định tính khó lượng hóa chính xác.","A.Tiêu chuẩn định lượng phù hợp với nhân viên, tiêu chuẩn định tính áp dụng cho quản lý.","B.Tiêu chuẩn định lượng dễ đo lường, còn tiêu chuẩn định tính khó lượng hóa chính xác.","C.Tiêu chuẩn định lượng phù hợp với các tổ chức lớn, còn tiêu chuẩn định tính dành cho tổ chức nhỏ.","D.Tiêu chuẩn định lượng chỉ dùng để đánh giá ngắn hạn, tiêu chuẩn định tính áp dụng cho dài hạn."
"7","18","single","Kiểm tra tác nghiệp bao gồm việc đánh giá yếu tố nào?","A","A.Số sách kế toán và chính sách, thủ tục tổ chức.","A.Số sách kế toán và chính sách, thủ tục tổ chức.","B.Dòng tiền ngắn hạn và chi phí dài hạn.","C.Hiệu quả làm việc của đội ngũ kế toán viên.","D.Khả năng thanh toán nợ của tổ chức."
"7","19","single","Diễn giải các yếu tố ảnh hưởng đến việc lập ngân sách doanh thu?","D","D.Cạnh tranh trong ngành, chiến lược tiếp thị và xu hướng thị trường","A.Tỷ lệ lạm phát, mức độ rủi ro, và chi phí sản xuất","B.Chi phí vận hành, chính sách thưởng, và hiệu suất lao động","C.Hiệu quả sử dụng tài sản cố định và chính sách tài chính","D.Cạnh tranh trong ngành, chiến lược tiếp thị và xu hướng thị trường"
"7","20","single","Phân biệt mục tiêu của ngân sách chi phí với ngân sách doanh thu? A.Ngân sách chi phí chỉ áp dụng cho sản xuất, còn ngân sách doanh thu áp dụng cho tiếp thị","D","D.Ngân sách chi phí tập trung vào kiểm soát chi phí, còn ngân sách doanh thu tập trung vào dự đoán và kiểm soát doanh thu trong tương lai","B.Ngân sách chỉ phí ảnh hưởng đến quyết định đầu tư, còn ngân sách doanh","thu ảnh hưởng đến chính sách tài chính","C.Ngân sách chi phí dự đoán lợi nhuận, còn ngân sách doanh thu phân bố nguồn lực","D.Ngân sách chi phí tập trung vào kiểm soát chi phí, còn ngân sách doanh thu tập trung vào dự đoán và kiểm soát doanh thu trong tương lai"
"7","21","single","Mô tả vai trò của ngân sách tiền mặt trong việc đảm bảo hoạt động kinh doanh ổn định?","D","D.Hỗ trợ dự báo dòng tiền vào và dòng tiền ra để đảm bảo thanh khoản cần thiết","A.Tối ưu hóa lợi nhuận từ các khoản đầu tư dài hạn","B.Phân tích rủi ro tài chính để duy trì sự ổn định dòng tiền","C.Giảm thiểu các khoản chi phí cố định và biến đối","D.Hỗ trợ dự báo dòng tiền vào và dòng tiền ra để đảm bảo thanh khoản cần thiết"
"7","22","single","Làm rõ lý do PERT không phù hợp với các chương trình quản lý chi phí chi tiết?","D","D.Vì PERT chỉ tập trung vào khía cạnh tiến độ thời gian, không phản ảnh chi phí và nguồn lực.","A.Vì PERT yêu cầu nhiều nguồn lực để xây dựng và quản lý biểu đồ.","B.Vì PERT không cung cấp thông tin về năng suất của từng cá nhân trong dự án,","C.Vì PERT không thể áp dụng cho các dự án quy mô nhỏ.","D.Vì PERT chỉ tập trung vào khía cạnh tiến độ thời gian, không phản ảnh chi phí và nguồn lực."
"7","23","single","So sánh hiệu quả của kiểm tra trực tiếp các nguồn lực với phương pháp kiểm tra qua báo cáo? A.Kiểm tra trực tiếp phù hợp với quy trình phức tạp, còn kiểm tra qua báo cáo phù hợp với quy trình đơn giản.","A","B.Kiểm tra trực tiếp cho phép đánh giá tổng thể và so sánh kết quả thực tế, trong khi kiếm tra qua báo cáo chỉ tập trung vào các khâu xung yếu.","B.Kiểm tra trực tiếp cho phép đánh giá tổng thể và so sánh kết quả thực tế, trong khi kiếm tra qua báo cáo chỉ tập trung vào các khâu xung yếu.","C.Kiểm tra trực tiếp chỉ tập trung vào kỹ thuật, còn kiểm tra qua báo cáo tập","trung vào lao đông.","D.Kiểm tra trực tiếp nhanh hơn và ít tốn chi phí hơn kiểm tra qua báo cáo."
"7","24","single","Xác định mục đích chính của kiểm tra định kỳ là gì?","A","A.Đánh giá toàn diện quản trị viên cấp dưới để xác định năng lực và điều chính trách nhiệm","A.Đánh giá toàn diện quản trị viên cấp dưới để xác định năng lực và điều chính trách nhiệm","B.Đánh giá hiệu quả hoạt động theo từng giai đoạn trong kế hoạch ngăn hạn","C.Đảm bảo sự giám sát thường xuyên để cập nhật thông tin cần thiết","D.Tập trung vào các yếu tố chiến lược dài hạn để điều chỉnh mục tiêu tổ chức"
